Datetime,Username,Text
2023-07-08T09:14:43Z,Nuz Hidayat Katili,"Mungkin perlu didemonstrasikan dulu di depan BRIN dan Masyarakat .
jika rahasianya ada pada air dan komponen elektroniknya itu bisa dirahasiakan .

Saya  penasaran dengan kecepatan elektrolisis serta daya yang dibutuhkan untuk elektrolisis.

Semoga sukses ."
2023-07-08T09:11:52Z,mudji ono,MUNGKIN NIKUBA BUATAN ANIES JADI NGGAK LAKU BAGI BRIN.
2023-07-08T09:11:41Z,Jack Pan,"Harusnya tidaklah sulit ...
Kalau memang teknologi ini baru yaitu mampu untuk merubah air menjadi bahan bakar, maka seharusnya tinggal dicarikan hak paten untuk produk tersebut -- bisa paten dari dalam negeri atau luar negeri --, sehingga siapapun orang atau perusahaan yang membuat produk tersebut harus membayar royalty kepada pemilik paten ..."
2023-07-08T09:07:47Z,Boxing Analyst Prediction,"Aryanto misel itu Tamatan SMP beliau hanya punya ilmu otak atik alias cocoklogi.  Samahalnya dengan Tukang Las yang pandai bikin bentuk HELikopter tapi tidak bisa Terbang wkwkwkwkwkwkwkk.....
Nikuba alat tidak efisien."
2023-07-08T09:07:22Z,Kontra Indikasi,Nikuba masih butuh BBM. Jadi tetep beli bensin motor TNI yang dipasang Nikuba.
2023-07-08T09:05:41Z,Elan akatsuki,karna indonesia tidak bisa mengembangkan nikuba. bisanya cuma nyinyir
2023-07-08T09:04:21Z,Andy Fathurany,"Lanjutkan kerjasama dg luar negeri, mudah2an nama bpk sebagai penemu nikuba terkenal didunia mewakili NKRI."
2023-07-08T09:00:11Z,Ahmad Cahyono,"Takut pertamina bangkrut. Jd menolak nikuba.contoh aja Indonesia subur, tp beras msh impor. Garam impor. 
Mau maju Indonesia tp tidak mau dr usaha, penginnya instan lbh baik beli atau impor"
2023-07-08T08:54:22Z,Mistis Ae,"BUBARKAN SAJA, LEMBAGA2 YG tidak mendukung usaha anak bangsa untuk berusaha sebagai penemuan atas penelitian.."
2023-07-08T08:52:51Z,admin ars,Apa nikuba ini belum ada patennya koq masih ditutup-tutupi?
2023-07-08T08:51:55Z,Juanda Taravidya,Kasihan peneliti menjual gak cipta nikuba Rp 15 Milyar nilai uang banyak bagi saya tetapi hak intelektual dapat dipakai seluruh manusia terlalu murah dan minta fee  setiap tahun. Semoga Bapak lebih bersemangat terus meneliti dan sehat selalu. 🙏🙏🙏
2023-07-08T08:43:36Z,Radhiya Jaya,Setaun lalu tni yang mencoba motornya pake nikuba..tapi di bantai brin..
2023-07-08T08:40:44Z,Wahyu Nagashi,Kalo di kita tiap beli minyak kan ada perpersen buat orang2 bumn 😁. Maknya gk mau pakai nikuba.
2023-07-08T08:32:49Z,Alle Sengkek,Diindonesia nikuba tidak didukung dikarenakan akan menyingkirkan BBM. Karena BBM di indonesia adalah ladang bisnis yg sangat menggiurkan.
2023-07-08T08:31:43Z,Pipi Paw,"Pemerintah itu makin lama semakin TOLOL, nanti Indonesia hanya akan di posisikan sebagai KONSUMEN NIKUBA, tapi negara asing akan menjadi PRODUSEN NYA"
2023-07-08T08:29:04Z,Dandhi Bagus,Nikuba cuma bohongan gais
2023-07-08T08:27:21Z,Gagak hitam com,Saya yakin orang Brin  ingin memotong bisnis nya nikuba
2023-07-08T08:54:22Z,Mistis Ae,"BUBARKAN SAJA, LEMBAGA2 YG tidak mendukung usaha anak bangsa untuk berusaha sebagai penemuan atas penelitian.."
2023-07-08T08:51:55Z,Juanda Taravidya,Kasihan peneliti menjual gak cipta nikuba Rp 15 Milyar nilai uang banyak bagi saya tetapi hak intelektual dapat dipakai seluruh manusia terlalu murah dan minta fee  setiap tahun. Semoga Bapak lebih bersemangat terus meneliti dan sehat selalu. 🙏🙏🙏
2023-07-08T08:26:13Z,Gagak hitam com,Berarti orang Brin ingin memotong bisnis nikuba.dasar otak penghianat tetap akan terbongkar borok nya
2023-07-08T08:18:00Z,dade arinto,"Nikuba tidak berbahaya karena tidak 4:27 ditampung tapi langsung digunakan, ini cerdas"
2023-07-08T08:16:18Z,Dedi bogor,BRIN terlalu angkuh untuk mengakui hasil penemuan tehnologi anak bangsa..bubarin aja BRIN gk ada guna
2023-07-08T08:15:26Z,dade arinto,NIKUBA menyelamatkan kendaraan bensin dari kendaraan listrik
2023-07-08T08:12:50Z,dade arinto,"15 milyar terlalu kecil, NIKUBA bernilai 1000ribuan triliun, di eropa hydrogen viral, sangat mahal, nikuba penemuan paling dasyat sepanjang zaman, indonesia kelewat tolol tidak mau ambil itu, padahal akan living in the future"
2023-07-08T08:12:06Z,Adi Channel,"Mengapa pemerintah tidak mau menerima hasil karya anak bangsa ini karena dalam pemerintahan itu akan sangat banyak yang di rugikan, contohnya BBM menjadi kalah bersaing dengan nikuba ini dan para pejabat yang mendapatkan cuan dari BBM akan merugi besar.
Itu saja sebenarnya permasalahannya.
Sama seperti anak indonesia yang menemukan tenaga listrik dari pohon itu, pemerintah cuwek tidak mau respon, tapi anak bangsa dan hasil karyanya dan teknologinya itu menjadi rebutan antara Brunei dan turkiye malah pemerintah Indonesia keberatan tidak mau melepas anak bangsa itu."
2023-07-08T08:11:08Z,Sutaminabuta,"Seharusnya Metro TV tidak hanya nanya ke Aryanto Misel saja. Coba tanya langsung ke Ferrari, Lamborghini, atau Ducati apakah benar mereka mau memakai teknologi Nikuba. Mereka punya pasti memberi respons yang jujur apakah mereka beneran sudah mengundang Aryanto Misel dan berminat pada Nikuba. Pakai e-mail juga cukup. Tidak susah."
2023-07-08T07:36:28Z,adhifiiable,"Ah, cuma diundang buat presentasi di eropa doang udah macem thomas alva edison aja, pasti pengembang mobil eropa sudah lebih dulu tau teknologi ini, toh mobil eropa jg beli alatnya dr rumania, cuma karena viral maka eropa mengundangnya, hanya saja memang brin terlihat tutup mata terkesan kurang welcome dengan ide, blm lagi yg mengaku sebagai penemunya yg kelihatan gak ilmiah, macem jualan obat pasar aja , toh bahan kimia accu zuur dicampur air hujan dimasukin ke aki lalu dicas pakai listrik jg bisa buat gerakin motor listrik"
